case,rank,tier,dataset,obj_id,name,scene,im,gt_idx,visib,condition,cad,cad_units_m,pose_source,fp_conf,fp_fail,dsym_mm,dsym_norm,f05,place_mm,settle_mm,world,plane_inlier,plane_angle_deg,bottom_gap_mm,n_cand,n_reach,n_blocked,n_att,n_succ,first_succ,succ,lift_cm,att_seq,fail_reason,runtime_s,ts,yaw_deg,graspable_pose
tless25,41,0,tless,25,obj_25,1,230,1,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,140.656,,80.77,0.7424,0.0478,146.9,1.5,solo,,,,38,4,1,3,0,0,0,0.0,"F,F,F,B",grasp_failed,2.5,2026-09-11T22:49:41,324.0,1
tless26,42,0,tless,26,obj_26,4,331,2,,gt,gt,0,fp_solo_render,24.375,,12.52,0.1151,0.1889,26.9,1.5,solo,,,,40,9,0,4,1,0,1,14.9,"F,F,F,S",,10.9,2026-09-11T22:49:45,0.0,1
tless26,42,0,tless,26,obj_26,4,331,2,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,136.594,,68.98,0.634,0.0252,107.3,1.5,solo,,,,38,0,0,0,0,0,0,0.0,,unreachable,2.2,2026-09-11T22:49:56,0.0,1
tless26,42,0,tless,26,obj_26,15,28,1,,gt,gt,0,fp_solo_render,9.688,,7.62,0.07,0.4099,17.6,1.5,solo,,,,40,4,0,1,1,1,1,14.9,S,,2.2,2026-09-11T22:50:00,36.0,1
tless26,42,0,tless,26,obj_26,15,28,1,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,124.344,,89.15,0.8194,0.0,137.7,1.5,solo,,,,38,0,0,0,0,0,0,0.0,,unreachable,2.2,2026-09-11T22:50:02,36.0,1
tless26,42,0,tless,26,obj_26,4,455,2,,gt,gt,0,fp_solo_render,43.156,,18.72,0.1721,0.186,40.1,1.5,solo,,,,40,3,1,2,0,0,0,0.0,"F,F,B",grasp_failed,2.2,2026-09-11T22:50:06,72.0,1
tless26,42,0,tless,26,obj_26,4,455,2,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,125.188,,68.95,0.6337,0.0507,119.9,1.5,solo,,,,38,0,0,0,0,0,0,0.0,,unreachable,2.2,2026-09-11T22:50:08,72.0,1
tless26,42,0,tless,26,obj_26,15,40,1,,gt,gt,0,fp_solo_render,8.562,,6.95,0.0638,0.4574,15.9,1.5,solo,,,,40,10,0,1,1,1,1,14.8,S,,2.1,2026-09-11T22:50:12,108.0,1
tless26,42,0,tless,26,obj_26,15,40,1,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,116.844,,80.36,0.7386,0.0321,125.7,1.5,solo,,,,38,3,1,2,0,0,0,0.0,"F,B,F",grasp_failed,2.4,2026-09-11T22:50:14,108.0,1
tless26,42,0,tless,26,obj_26,4,479,2,,gt,gt,0,fp_solo_render,41.25,,16.08,0.1478,0.2287,35.1,1.5,solo,,,,40,12,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,2.2,2026-09-11T22:50:18,144.0,1
tless26,42,0,tless,26,obj_26,4,479,2,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,119.438,,73.35,0.6741,0.0674,135.8,1.5,solo,,,,38,0,0,0,0,0,0,0.0,,unreachable,2.2,2026-09-11T22:50:20,144.0,1
tless26,42,0,tless,26,obj_26,15,103,1,,gt,gt,0,fp_solo_render,21.0,,3.64,0.0334,0.7518,8.5,1.5,solo,,,,40,3,0,1,1,1,1,14.4,S,,2.1,2026-09-11T22:50:24,180.0,1
tless26,42,0,tless,26,obj_26,15,103,1,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,121.406,,93.67,0.8609,0.0,151.9,1.5,solo,,,,38,0,0,0,0,0,0,0.0,,unreachable,2.2,2026-09-11T22:50:26,180.0,1
tless26,42,0,tless,26,obj_26,4,497,2,,gt,gt,0,fp_solo_render,25.562,,17.42,0.1601,0.2193,38.0,1.5,solo,,,,40,11,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,2.2,2026-09-11T22:50:30,216.0,1
tless26,42,0,tless,26,obj_26,4,497,2,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,120.625,,71.25,0.6548,0.0375,121.1,1.5,solo,,,,38,2,2,0,0,0,0,0.0,"B,B",all_blocked,2.4,2026-09-11T22:50:32,216.0,1
tless26,42,0,tless,26,obj_26,15,159,1,,gt,gt,0,fp_solo_render,11.812,,4.66,0.0428,0.6654,11.3,1.5,solo,,,,40,7,0,1,1,1,1,14.8,S,,2.1,2026-09-11T22:50:36,252.0,1
tless26,42,0,tless,26,obj_26,15,159,1,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,115.852,,117.23,1.0775,0.0007,203.8,1.5,solo,,,,38,2,0,2,0,0,0,0.0,"F,F",grasp_failed,2.3,2026-09-11T22:50:38,252.0,1
tless26,42,0,tless,26,obj_26,15,175,1,,gt,gt,0,fp_solo_render,13.0,,4.3,0.0395,0.722,9.7,1.5,solo,,,,40,9,0,1,1,1,1,14.8,S,,2.1,2026-09-11T22:50:42,288.0,1
tless26,42,0,tless,26,obj_26,15,175,1,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,130.938,,122.39,1.1249,0.0,195.3,1.5,solo,,,,38,1,0,1,0,0,0,0.0,F,grasp_failed,2.3,2026-09-11T22:50:44,288.0,1
tless26,42,0,tless,26,obj_26,15,183,1,,gt,gt,0,fp_solo_render,18.688,,3.26,0.03,0.7844,7.3,1.5,solo,,,,40,8,0,1,1,1,1,14.7,S,,2.1,2026-09-11T22:50:48,324.0,1
tless26,42,0,tless,26,obj_26,15,183,1,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,114.469,,141.9,1.3042,0.0,226.6,1.5,solo,,,,38,0,0,0,0,0,0,0.0,,unreachable,2.3,2026-09-11T22:50:50,324.0,1
tless27,43,0,tless,27,obj_27,5,7,4,,gt,gt,0,fp_solo_render,42.688,,4.53,0.0297,0.7874,12.2,1.4,solo,,,,40,4,0,1,1,1,1,14.5,S,,9.1,2026-09-11T22:50:54,0.0,1
tless27,43,0,tless,27,obj_27,5,7,4,,proxy,itodd/obj_000027,0,fp_solo_render,135.219,,22.71,0.1489,0.1379,25.4,1.4,solo,,,,40,8,0,1,1,1,1,9.5,S,,1.2,2026-09-11T22:51:03,0.0,1
tless27,43,0,tless,27,obj_27,15,190,2,,gt,gt,0,fp_solo_render,37.25,,3.15,0.0206,1.0,5.2,1.4,solo,,,,40,14,0,1,1,1,1,14.9,S,,2.8,2026-09-11T22:51:05,36.0,1
tless27,43,0,tless,27,obj_27,15,190,2,,proxy,itodd/obj_000027,0,fp_solo_render,146.844,,25.4,0.1666,0.0131,13.4,1.4,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.1,2026-09-11T22:51:08,36.0,1
tless27,43,0,tless,27,obj_27,5,20,4,,gt,gt,0,fp_solo_render,14.75,,5.37,0.0352,0.8164,11.2,1.4,solo,,,,40,2,0,1,1,1,1,14.9,S,,2.8,2026-09-11T22:51:11,72.0,1
tless27,43,0,tless,27,obj_27,5,20,4,,proxy,itodd/obj_000027,0,fp_solo_render,128.281,,23.91,0.1568,0.121,26.0,1.4,solo,,,,40,7,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.4,2026-09-11T22:51:13,72.0,1
tless27,43,0,tless,27,obj_27,5,31,4,,gt,gt,0,fp_solo_render,10.938,,3.78,0.0248,0.9575,8.2,1.4,solo,,,,40,1,0,1,0,0,0,0.0,F,grasp_failed,2.6,2026-09-11T22:51:16,108.0,1
tless27,43,0,tless,27,obj_27,5,31,4,,proxy,itodd/obj_000027,0,fp_solo_render,136.156,,22.77,0.1493,0.1322,21.8,1.4,solo,,,,40,1,1,0,0,0,0,0.0,B,all_blocked,1.2,2026-09-11T22:51:19,108.0,1
tless27,43,0,tless,27,obj_27,5,64,4,,gt,gt,0,fp_solo_render,32.625,,4.66,0.0305,0.8514,9.9,1.4,solo,,,,40,16,0,1,1,1,1,14.7,S,,2.7,2026-09-11T22:51:21,144.0,1
tless27,43,0,tless,27,obj_27,5,64,4,,proxy,itodd/obj_000027,0,fp_solo_render,135.344,,21.63,0.1418,0.1527,27.9,1.4,solo,,,,40,10,0,1,1,1,1,14.8,S,,1.2,2026-09-11T22:51:24,144.0,1
tless27,43,0,tless,27,obj_27,5,86,4,,gt,gt,0,fp_solo_render,32.625,,5.34,0.035,0.8072,11.4,1.4,solo,,,,40,9,0,1,1,1,1,14.6,S,,2.7,2026-09-11T22:51:26,180.0,1
tless27,43,0,tless,27,obj_27,5,86,4,,proxy,itodd/obj_000027,0,fp_solo_render,142.844,,24.06,0.1577,0.0616,8.7,1.4,solo,,,,40,10,0,1,1,1,1,13.0,S,,1.3,2026-09-11T22:51:29,180.0,1
tless27,43,0,tless,27,obj_27,5,94,4,,gt,gt,0,fp_solo_render,30.0,,5.75,0.0377,0.7152,11.9,1.4,solo,,,,40,11,0,1,1,1,1,14.1,S,,2.8,2026-09-11T22:51:31,216.0,1
tless27,43,0,tless,27,obj_27,5,94,4,,proxy,itodd/obj_000027,0,fp_solo_render,144.75,,24.12,0.1582,0.0666,10.3,1.4,solo,,,,40,12,0,3,1,0,1,11.9,"F,F,S",,1.4,2026-09-11T22:51:34,216.0,1
tless27,43,0,tless,27,obj_27,5,100,4,,gt,gt,0,fp_solo_render,28.312,,6.05,0.0396,0.6121,11.6,1.4,solo,,,,40,6,0,1,1,1,1,14.6,S,,2.7,2026-09-11T22:51:37,252.0,1
tless27,43,0,tless,27,obj_27,5,100,4,,proxy,itodd/obj_000027,0,fp_solo_render,143.875,,24.43,0.1602,0.057,13.9,1.4,solo,,,,40,8,1,3,1,0,1,13.1,"B,F,F,S",,1.4,2026-09-11T22:51:39,252.0,1
tless27,43,0,tless,27,obj_27,5,171,4,,gt,gt,0,fp_solo_render,34.562,,8.66,0.0568,0.4253,16.9,1.4,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,2.7,2026-09-11T22:51:42,288.0,1
tless27,43,0,tless,27,obj_27,5,171,4,,proxy,itodd/obj_000027,0,fp_solo_render,146.281,,24.47,0.1605,0.0807,18.5,1.4,solo,,,,40,14,0,1,1,1,1,14.0,S,,1.2,2026-09-11T22:51:45,288.0,1
tless27,43,0,tless,27,obj_27,5,247,4,,gt,gt,0,fp_solo_render,47.719,,11.06,0.0725,0.2228,24.7,1.4,solo,,,,40,2,0,1,1,1,1,13.9,S,,2.7,2026-09-11T22:51:47,324.0,1
tless27,43,0,tless,27,obj_27,5,247,4,,proxy,itodd/obj_000027,0,fp_solo_render,146.906,,25.52,0.1673,0.0506,28.9,1.4,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.1,2026-09-11T22:51:50,324.0,1
tless28,44,0,tless,28,obj_28,4,104,3,,gt,gt,0,fp_solo_render,41.125,,5.9,0.0472,0.4217,11.9,1.8,solo,,,,40,8,0,1,1,1,1,14.8,S,,3.2,2026-09-11T22:51:52,0.0,1
tless28,44,0,tless,28,obj_28,4,104,3,,proxy,itodd/obj_000018,0,fp_solo_render,116.5,,9.56,0.0766,0.3693,17.8,1.8,solo,,,,14,3,0,1,1,1,1,14.4,S,,1.1,2026-09-11T22:51:56,0.0,1
tless28,44,0,tless,28,obj_28,13,2,7,,gt,gt,0,fp_solo_render,40.5,,13.86,0.1111,0.1727,34.9,1.8,solo,,,,40,10,0,2,1,0,1,14.3,"F,S",,3.3,2026-09-11T22:51:58,36.0,1
tless28,44,0,tless,28,obj_28,13,2,7,,proxy,itodd/obj_000018,0,fp_solo_render,118.625,,15.75,0.1262,0.1648,35.3,1.8,solo,,,,14,6,0,2,1,0,1,14.4,"F,S",,1.2,2026-09-11T22:52:01,36.0,1
tless28,44,0,tless,28,obj_28,15,12,3,,gt,gt,0,fp_solo_render,25.688,,9.95,0.0797,0.2939,19.9,1.8,solo,,,,40,12,0,1,1,1,1,14.4,S,,3.2,2026-09-11T22:52:04,72.0,1
tless28,44,0,tless,28,obj_28,15,12,3,,proxy,itodd/obj_000018,0,fp_solo_render,115.32,,11.31,0.0907,0.2989,24.6,1.8,solo,,,,14,7,0,4,1,0,1,15.0,"F,F,F,S",,1.3,2026-09-11T22:52:07,72.0,1
tless28,44,0,tless,28,obj_28,4,166,3,,gt,gt,0,fp_solo_render,47.188,,7.91,0.0634,0.2387,15.8,1.8,solo,,,,40,3,0,3,1,0,1,14.5,"F,F,S",,3.2,2026-09-11T22:52:09,108.0,1
tless28,44,0,tless,28,obj_28,4,166,3,,proxy,itodd/obj_000018,0,fp_solo_render,118.578,,9.25,0.0741,0.2602,16.1,1.8,solo,,,,14,6,0,1,1,1,1,14.5,S,,1.1,2026-09-11T22:52:13,108.0,1
tless28,44,0,tless,28,obj_28,13,20,7,,gt,gt,0,fp_solo_render,36.844,,11.76,0.0942,0.269,30.2,1.8,solo,,,,40,18,0,1,1,1,1,14.3,S,,3.1,2026-09-11T22:52:15,144.0,1
tless28,44,0,tless,28,obj_28,13,20,7,,proxy,itodd/obj_000018,0,fp_solo_render,114.43,,14.74,0.1182,0.2372,35.1,1.8,solo,,,,14,6,0,1,1,1,1,14.0,S,,1.2,2026-09-11T22:52:18,144.0,1
tless28,44,0,tless,28,obj_28,15,18,3,,gt,gt,0,fp_solo_render,36.5,,10.02,0.0803,0.3084,19.8,1.8,solo,,,,40,15,0,1,1,1,1,14.5,S,,3.1,2026-09-11T22:52:21,180.0,1
tless28,44,0,tless,28,obj_28,15,18,3,,proxy,itodd/obj_000018,0,fp_solo_render,109.312,,11.57,0.0927,0.302,23.9,1.8,solo,,,,14,4,0,1,1,1,1,14.5,S,,1.2,2026-09-11T22:52:24,180.0,1
tless28,44,0,tless,28,obj_28,4,215,3,,gt,gt,0,fp_solo_render,17.562,,3.87,0.031,0.7426,9.7,1.8,solo,,,,40,21,0,1,1,1,1,15.0,S,,3.1,2026-09-11T22:52:26,216.0,1
tless28,44,0,tless,28,obj_28,4,215,3,,proxy,itodd/obj_000018,0,fp_solo_render,119.438,,7.1,0.0569,0.5378,14.9,1.8,solo,,,,14,1,0,1,1,1,1,14.7,S,,1.2,2026-09-11T22:52:29,216.0,1
tless28,44,0,tless,28,obj_28,13,69,7,,gt,gt,0,fp_solo_render,33.188,,16.31,0.1307,0.1463,34.3,1.8,solo,,,,40,21,0,1,1,1,1,14.7,S,,3.2,2026-09-11T22:52:32,252.0,1
tless28,44,0,tless,28,obj_28,13,69,7,,proxy,itodd/obj_000018,0,fp_solo_render,111.203,,16.51,0.1323,0.1509,34.6,1.8,solo,,,,14,8,0,2,1,0,1,14.8,"F,S",,1.2,2026-09-11T22:52:35,252.0,1
tless28,44,0,tless,28,obj_28,15,53,3,,gt,gt,0,fp_solo_render,49.594,,8.87,0.0711,0.3134,17.7,1.8,solo,,,,40,11,0,1,1,1,1,10.5,S,,3.3,2026-09-11T22:52:38,288.0,1
tless28,44,0,tless,28,obj_28,15,53,3,,proxy,itodd/obj_000018,0,fp_solo_render,107.281,,10.95,0.0878,0.2949,23.5,1.8,solo,,,,14,4,0,3,1,0,1,15.0,"F,F,S",,1.3,2026-09-11T22:52:41,288.0,1
tless28,44,0,tless,28,obj_28,4,230,3,,gt,gt,0,fp_solo_render,32.938,,8.94,0.0717,0.349,20.0,1.8,solo,,,,40,15,0,1,1,1,1,14.6,S,,3.2,2026-09-11T22:52:43,324.0,1
tless28,44,0,tless,28,obj_28,4,230,3,,proxy,itodd/obj_000018,0,fp_solo_render,118.656,,12.34,0.0989,0.255,18.7,1.8,solo,,,,14,2,2,0,0,0,0,0.0,"B,B",all_blocked,1.2,2026-09-11T22:52:46,324.0,1
tless29,45,0,tless,29,obj_29,1,109,2,,gt,gt,0,fp_solo_render,22.5,,4.29,0.032,0.8598,8.9,1.6,solo,,,,40,9,0,1,1,1,1,10.7,S,,7.1,2026-09-11T22:52:49,0.0,1
tless29,45,0,tless,29,obj_29,1,109,2,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,100.459,,77.14,0.5747,0.0757,128.5,1.6,solo,,,,38,3,1,2,0,0,0,0.0,"F,B,F",grasp_failed,2.4,2026-09-11T22:52:56,0.0,1
tless29,45,0,tless,29,obj_29,15,1,4,,gt,gt,0,fp_solo_render,18.5,,10.58,0.0788,0.3414,23.2,1.6,solo,,,,40,8,0,1,1,1,1,7.1,S,,2.1,2026-09-11T22:53:00,36.0,1
tless29,45,0,tless,29,obj_29,15,1,4,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,103.072,,79.64,0.5934,0.0,124.2,1.6,solo,,,,38,0,0,0,0,0,0,0.0,,unreachable,2.3,2026-09-11T22:53:02,36.0,1
tless29,45,0,tless,29,obj_29,1,176,2,,gt,gt,0,fp_solo_render,26.375,,8.44,0.0629,0.2386,16.9,1.6,solo,,,,40,9,0,1,1,1,1,12.3,S,,2.1,2026-09-11T22:53:06,72.0,1
tless29,45,0,tless,29,obj_29,1,176,2,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,109.938,,70.75,0.5271,0.0717,122.9,1.6,solo,,,,38,2,0,2,0,0,0,0.0,"F,F",grasp_failed,2.4,2026-09-11T22:53:08,72.0,1
tless29,45,0,tless,29,obj_29,15,72,4,,gt,gt,0,fp_solo_render,21.312,,6.29,0.0469,0.5913,13.7,1.6,solo,,,,40,8,0,1,1,1,1,6.8,S,,2.1,2026-09-11T22:53:12,108.0,1
tless29,45,0,tless,29,obj_29,15,72,4,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,111.891,,80.06,0.5965,0.0115,132.5,1.6,solo,,,,38,2,0,2,0,0,0,0.0,"F,F",grasp_failed,2.4,2026-09-11T22:53:14,108.0,1
tless29,45,0,tless,29,obj_29,1,220,2,,gt,gt,0,fp_solo_render,26.25,,10.52,0.0783,0.284,21.3,1.6,solo,,,,40,8,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,2.1,2026-09-11T22:53:18,144.0,1
tless29,45,0,tless,29,obj_29,1,220,2,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,134.875,,72.54,0.5404,0.0525,132.8,1.6,solo,,,,38,1,1,0,0,0,0,0.0,B,all_blocked,2.3,2026-09-11T22:53:20,144.0,1
tless29,45,0,tless,29,obj_29,15,77,4,,gt,gt,0,fp_solo_render,16.0,,6.16,0.0459,0.7269,14.4,1.6,solo,,,,40,9,0,1,1,1,1,14.8,S,,2.0,2026-09-11T22:53:24,180.0,1
tless29,45,0,tless,29,obj_29,15,77,4,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,130.781,,80.95,0.603,0.0,108.3,1.6,solo,,,,38,0,0,0,0,0,0,0.0,,unreachable,2.3,2026-09-11T22:53:26,180.0,1
tless29,45,0,tless,29,obj_29,1,246,2,,gt,gt,0,fp_solo_render,21.312,,11.58,0.0863,0.1792,23.4,1.6,solo,,,,40,8,0,1,1,1,1,7.3,S,,2.1,2026-09-11T22:53:30,216.0,1
tless29,45,0,tless,29,obj_29,1,246,2,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,123.797,,68.06,0.507,0.0548,117.0,1.6,solo,,,,38,1,0,1,0,0,0,0.0,F,grasp_failed,2.3,2026-09-11T22:53:32,216.0,1
tless29,45,0,tless,29,obj_29,15,126,4,,gt,gt,0,fp_solo_render,22.625,,3.75,0.028,0.8546,8.5,1.6,solo,,,,40,7,0,1,1,1,1,9.6,S,,2.1,2026-09-11T22:53:36,252.0,1
tless29,45,0,tless,29,obj_29,15,126,4,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,99.711,,72.72,0.5418,0.0343,109.7,1.6,solo,,,,38,3,1,2,0,0,0,0.0,"F,B,F",grasp_failed,2.5,2026-09-11T22:53:38,252.0,1
tless29,45,0,tless,29,obj_29,1,273,2,,gt,gt,0,fp_solo_render,45.531,,9.9,0.0738,0.3566,21.1,1.6,solo,,,,40,9,0,1,1,1,1,12.6,S,,2.2,2026-09-11T22:53:42,288.0,1
tless29,45,0,tless,29,obj_29,1,273,2,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,137.5,,85.51,0.6371,0.0314,146.9,1.6,solo,,,,38,0,0,0,0,0,0,0.0,,unreachable,2.2,2026-09-11T22:53:44,288.0,1
tless29,45,0,tless,29,obj_29,15,190,4,,gt,gt,0,fp_solo_render,30.0,,2.64,0.0196,1.0,5.1,1.6,solo,,,,40,8,0,1,1,1,1,7.2,S,,2.1,2026-09-11T22:53:48,324.0,1
tless29,45,0,tless,29,obj_29,15,190,4,,proxy,gso/Avengers_Thor_PLlrpYniaeB,1,fp_solo_render,112.492,,66.0,0.4917,0.093,101.7,1.6,solo,,,,38,1,0,1,0,0,0,0.0,F,grasp_failed,2.3,2026-09-11T22:53:50,324.0,1
tless30,46,0,tless,30,obj_30,1,30,3,,gt,gt,0,fp_solo_render,39.125,,5.19,0.0584,0.5289,10.4,3.5,solo,,,,40,1,1,0,0,0,0,0.0,B,all_blocked,3.3,2026-09-11T22:53:54,0.0,1
tless30,46,0,tless,30,obj_30,1,30,3,,proxy,gso/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,1,fp_solo_render,113.039,,6.44,0.0725,0.5236,16.8,3.5,solo,,,,40,7,0,4,1,0,1,14.6,"F,F,F,S",,3.6,2026-09-11T22:53:57,0.0,1
tless30,46,0,tless,30,obj_30,15,28,5,,gt,gt,0,fp_solo_render,40.75,,7.78,0.0877,0.3291,15.9,3.7,solo,,,,40,10,0,1,1,1,1,14.8,S,,3.2,2026-09-11T22:54:04,36.0,1
tless30,46,0,tless,30,obj_30,15,28,5,,proxy,gso/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,1,fp_solo_render,104.078,,9.28,0.1046,0.2795,22.3,3.7,solo,,,,40,8,0,1,1,1,1,15.0,S,,2.9,2026-09-11T22:54:07,36.0,1
tless30,46,0,tless,30,obj_30,19,55,8,,gt,gt,0,fp_solo_render,33.625,,4.32,0.0487,0.6036,9.4,3.6,solo,,,,40,8,0,1,1,1,1,14.8,S,,3.2,2026-09-11T22:54:13,72.0,1
tless30,46,0,tless,30,obj_30,19,55,8,,proxy,gso/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,1,fp_solo_render,117.156,,6.04,0.0681,0.5051,13.6,3.6,solo,,,,40,16,0,1,1,1,1,14.7,S,,2.9,2026-09-11T22:54:16,72.0,1
tless30,46,0,tless,30,obj_30,1,89,3,,gt,gt,0,fp_solo_render,49.594,,5.36,0.0604,0.3923,10.7,3.6,solo,,,,40,10,0,1,1,1,1,14.9,S,,3.3,2026-09-11T22:54:22,108.0,1
tless30,46,0,tless,30,obj_30,1,89,3,,proxy,gso/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,1,fp_solo_render,113.633,,6.71,0.0756,0.4025,9.2,3.6,solo,,,,40,15,0,2,1,0,1,14.4,"F,S",,2.9,2026-09-11T22:54:25,108.0,1
tless30,46,0,tless,30,obj_30,15,53,5,,gt,gt,0,fp_solo_render,33.312,,9.3,0.1048,0.3102,19.2,3.7,solo,,,,40,14,0,2,1,0,1,5.8,"F,S",,3.3,2026-09-11T22:54:31,144.0,1
tless30,46,0,tless,30,obj_30,15,53,5,,proxy,gso/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,1,fp_solo_render,93.355,,10.92,0.123,0.2546,25.6,3.7,solo,,,,40,4,2,2,0,0,0,0.0,"F,F,B,B",grasp_failed,3.0,2026-09-11T22:54:35,144.0,1
tless30,46,0,tless,30,obj_30,19,128,8,,gt,gt,0,fp_solo_render,22.875,,2.56,0.0288,0.8108,6.0,3.5,solo,,,,40,14,0,2,1,0,1,14.7,"F,S",,3.3,2026-09-11T22:54:41,180.0,1
tless30,46,0,tless,30,obj_30,19,128,8,,proxy,gso/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,1,fp_solo_render,105.547,,5.03,0.0567,0.5983,8.3,3.5,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,2.8,2026-09-11T22:54:44,180.0,1
tless30,46,0,tless,30,obj_30,1,101,3,,gt,gt,0,fp_solo_render,42.188,,4.6,0.0519,0.5722,10.9,3.7,solo,,,,40,4,4,0,0,0,0,0.0,"B,B,B,B",all_blocked,3.4,2026-09-11T22:54:50,216.0,1
tless30,46,0,tless,30,obj_30,1,101,3,,proxy,gso/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,1,fp_solo_render,116.125,,6.64,0.0749,0.492,15.4,3.7,solo,,,,40,14,0,1,1,1,1,7.8,S,,3.0,2026-09-11T22:54:53,216.0,1
tless30,46,0,tless,30,obj_30,15,72,5,,gt,gt,0,fp_solo_render,26.875,,6.73,0.0758,0.362,13.6,3.6,solo,,,,40,14,0,2,1,0,1,13.8,"F,S",,3.3,2026-09-11T22:54:59,252.0,1
tless30,46,0,tless,30,obj_30,15,72,5,,proxy,gso/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,1,fp_solo_render,101.332,,8.03,0.0905,0.4003,19.9,3.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,2.8,2026-09-11T22:55:03,252.0,1
tless30,46,0,tless,30,obj_30,19,150,8,,gt,gt,0,fp_solo_render,18.312,,6.56,0.0739,0.2456,14.2,3.6,solo,,,,40,13,0,1,1,1,1,14.4,S,,3.3,2026-09-11T22:55:08,288.0,1
tless30,46,0,tless,30,obj_30,19,150,8,,proxy,gso/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,1,fp_solo_render,105.133,,7.44,0.0839,0.3079,12.3,3.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,2.8,2026-09-11T22:55:12,288.0,1
tless30,46,0,tless,30,obj_30,1,109,3,,gt,gt,0,fp_solo_render,44.188,,4.61,0.052,0.5512,9.0,3.7,solo,,,,40,3,3,0,0,0,0,0.0,"B,B,B",all_blocked,3.3,2026-09-11T22:55:17,324.0,1
tless30,46,0,tless,30,obj_30,1,109,3,,proxy,gso/BIA_Porcelain_Ramekin_With_Glazed_Rim_35_45_oz_cup,1,fp_solo_render,128.219,,6.67,0.0752,0.512,17.6,3.7,solo,,,,40,18,0,1,1,1,1,13.9,S,,3.0,2026-09-11T22:55:21,324.0,1
lmo1,47,0,lmo,1,ape,2,79,0,,gt,gt,0,fp_solo_render,65.281,,5.03,0.0493,0.5132,10.0,2.3,solo,,,,40,1,1,0,0,0,0,0.0,B,all_blocked,1.3,2026-09-11T22:55:28,0.0,1
lmo1,47,0,lmo,1,ape,2,79,0,,proxy,gso/Ortho_Forward_Facing,1,fp_solo_render,143.906,,44.54,0.4362,0.1143,88.5,2.3,solo,,,,40,4,2,2,0,0,0,0.0,"F,F,B,B",grasp_failed,91.8,2026-09-11T22:55:29,0.0,1
lmo1,47,0,lmo,1,ape,2,217,0,,gt,gt,0,fp_solo_render,66.656,,4.15,0.0406,0.6692,7.9,2.3,solo,,,,40,1,1,0,0,0,0,0.0,B,all_blocked,1.2,2026-09-11T22:57:05,36.0,1
lmo1,47,0,lmo,1,ape,2,217,0,,proxy,gso/Ortho_Forward_Facing,1,fp_solo_render,136.281,,46.35,0.454,0.0912,92.0,2.3,solo,,,,40,2,0,2,0,0,0,0.0,"F,F",grasp_failed,3.6,2026-09-11T22:57:06,36.0,1
